# Constructed from biom file
#OTU ID	18751_HealthyModern_1_Plaque-1-5Mss	18753_HealthyModern_2_Plaque-1-5Mss	18755_HealthyModern_3_Plaque-1-5Mss	18757_HealthyModern_4_Plaque-1-5Mss	18759_HealthyModern_5_Plaque-1-5Mss	18763_HealthyModern_7_Plaque-1-5Mss	18772_HealthyModern_11_Plaque-1-5Mss	18776_HealthyModern_13_Plaque-1-5Mss	18780_HealthyModern_15_Plaque-1-5Mss	mgm4665892.3-1-5M-ss	mgm4665887.3-1-5M-ss	mgm4665886.3-1-5M-ss	SRR17651696.blast2rma.rma6	SRR13789386.blast2rma	SRR13789887.blast2rma	SRR17651670.blast2rma.rma6	mgm4665888.3-1-5M-ss	mgm4667098.3-1-5M-ss	SRR13789833.blast2rma	mgm4666070.3-1-5M-ss	SRR17651684.blast2rma.rma6	mgm4666066.3-1-5M-ss	SRR13789417.blast2rma	mgm4666069.3-1-5M-ss	SRR13789559.blast2rma	mgm4696715.3-1-5M-ss	mgm4666067.3-1-5M-ss	SRR17651689.blast2rma.rma6	mgm4667097.3-1-5M-ss	mgm4665889.3-1-5M-ss	SRR17651690.blast2rma.rma6	mgm4665884.3-1-5M-ss	SRR13789823.blast2rma	SRR17651671.blast2rma.rma6	mgm4665891.3-1-5M-ss	SRR13789610.blast2rma	SRR13789843.blast2rma	mgm4665883.3-1-5M-ss	SRR17651694.blast2rma.rma6	A20339_Georgia_Antique	A20345_Georgia_Antique	A20351_Georgia_Antique	A20363_Georgia_EarlyMiddleAges	A20366_Georgia_EarlyMiddleAges	A20368_Georgia_EarlyMiddleAges	A20374_Georgia_EarlyMiddleAges	A20376_Georgia_EarlyMiddleAges	A20381_Georgia_EarlyMiddleAges	A20389_Georgia_EarlyMiddleAges	A20394_Georgia_EarlyMiddleAges
Campylobacter_gracilis	5356.0	2396.0	4862.0	5315.0	2006.0	3383.0	3524.0	4172.0	5272.0	11803.0	7824.0	14487.0	0.0	0.0	0.0	0.0	16260.0	20815.0	0.0	52258.0	0.0	11047.0	0.0	44257.0	0.0	8495.0	60210.0	0.0	10825.0	9458.0	0.0	10962.0	0.0	0.0	41221.0	0.0	0.0	31163.0	0.0	1490.0	6847.0	7925.0	4137.0	10384.0	3497.0	0.0	29109.0	9261.0	10418.0	4734.0
Candidatus_Saccharibacteria_oral_taxon_TM7x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6304.0	15418.0	15565.0	27294.0	33371.0	35259.0	25042.0	23342.0	30069.0	19198.0	14906.0
Capnocytophaga_granulosa	0.0	9155.0	2764.0	0.0	10764.0	0.0	21688.0	0.0	6674.0	8551.0	0.0	6249.0	0.0	0.0	0.0	0.0	58927.0	27773.0	0.0	23406.0	0.0	83337.0	0.0	6123.0	0.0	43612.0	1631.0	0.0	13306.0	3329.0	0.0	47895.0	0.0	0.0	39975.0	0.0	16674.0	12617.0	0.0	0.0	16571.0	17370.0	0.0	3918.0	0.0	0.0	5310.0	3400.0	4547.0	4236.0
Capnocytophaga_ochracea	2068.0	0.0	1507.0	0.0	1616.0	0.0	2866.0	1618.0	0.0	1561.0	3766.0	9516.0	0.0	0.0	0.0	0.0	8300.0	7590.0	0.0	6326.0	0.0	9462.0	0.0	4305.0	0.0	0.0	8366.0	0.0	3420.0	2952.0	0.0	1930.0	0.0	0.0	17035.0	0.0	0.0	3686.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Capnocytophaga_sp._ChDC_OS43	1763.0	18662.0	12075.0	4499.0	18816.0	4146.0	46200.0	4318.0	3501.0	3589.0	0.0	40578.0	0.0	0.0	0.0	0.0	8426.0	2521.0	0.0	3686.0	0.0	5369.0	0.0	3905.0	0.0	16966.0	2734.0	0.0	6693.0	8469.0	0.0	12423.0	0.0	0.0	28381.0	0.0	3152.0	11165.0	0.0	0.0	10778.0	7042.0	0.0	0.0	0.0	0.0	0.0	5127.0	3419.0	0.0
Capnocytophaga_sp._oral_taxon_323	0.0	3863.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2039.0	0.0	0.0	0.0	0.0	0.0	2936.0	0.0	1565.0	0.0	3638.0	0.0	1520.0	0.0	0.0	1664.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Capnocytophaga_sp._oral_taxon_326	0.0	2319.0	0.0	0.0	2636.0	0.0	4482.0	0.0	0.0	0.0	0.0	4942.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4808.0	0.0	0.0	0.0	0.0	0.0	3697.0	0.0	0.0	3446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Capnocytophaga_sp._oral_taxon_329	0.0	14355.0	20905.0	0.0	4767.0	0.0	16241.0	22705.0	7604.0	0.0	0.0	4559.0	0.0	0.0	0.0	0.0	4040.0	1622.0	0.0	0.0	0.0	7470.0	0.0	5434.0	0.0	16997.0	0.0	0.0	8698.0	2105.0	0.0	3829.0	0.0	0.0	12122.0	0.0	4934.0	10266.0	0.0	0.0	0.0	5034.0	0.0	0.0	0.0	0.0	0.0	2661.0	0.0	0.0
Capnocytophaga_sp._oral_taxon_332	0.0	0.0	0.0	0.0	24482.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Capnocytophaga_sp._oral_taxon_338	0.0	5388.0	0.0	0.0	4457.0	0.0	3424.0	0.0	1711.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6974.0	3259.0	0.0	0.0	0.0	8757.0	0.0	0.0	0.0	3297.0	5969.0	0.0	0.0	0.0	0.0	2283.0	0.0	0.0	11426.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
